plane_idx,x_cm,z_cm,weight
4,-0.061174,0.014393,0.954438
0,0.003673,-0.037135,0.983847
1,0.001837,-0.018567,0.983847
2,-0.000000,0.000000,0.983847
3,-0.001837,0.018567,0.983847
4,-0.003673,0.037135,0.983847
0,-0.047447,0.077199,0.906584
1,-0.023723,0.038600,0.906584
2,0.000000,0.000000,0.906584
3,0.023723,-0.038600,0.906584
4,0.047447,-0.077199,0.906584
0,-0.009133,-0.084036,0.918397
1,-0.004567,-0.042018,0.918397
2,-0.000000,-0.000000,0.918397
3,0.004567,0.042018,0.918397
4,0.009133,0.084036,0.918397
0,-0.024893,0.069435,0.937512
1,-0.012447,0.034718,0.937512
2,0.000000,0.000000,0.937512
3,0.012447,-0.034718,0.937512
4,0.024893,-0.069435,0.937512
0,-0.034339,-0.000500,0.986316
1,-0.017169,-0.000250,0.986316
2,0.000000,0.000000,0.986316
3,0.017169,0.000250,0.986316
4,0.034339,0.000500,0.986316
0,-0.020994,-0.064404,0.947162
1,-0.010497,-0.032202,0.947162
2,-0.000000,-0.000000,0.947162
3,0.010497,0.032202,0.947162
4,0.020994,0.064404,0.947162
0,0.016614,-0.021846,0.991259
1,0.008307,-0.010923,0.991259
2,-0.000000,0.000000,0.991259
3,-0.008307,0.010923,0.991259
4,-0.016614,0.021846,0.991259
0,0.033840,0.054930,0.952009
1,0.016920,0.027465,0.952009
2,0.000000,0.000000,0.952009
3,-0.016920,-0.027465,0.952009
4,-0.033840,-0.054930,0.952009
0,0.013802,-0.057267,0.959916
1,0.006901,-0.028633,0.959916
2,0.000000,-0.000000,0.959916
3,-0.006901,0.028633,0.959916
4,-0.013802,0.057267,0.959916
0,-0.003051,-0.077573,0.930912
1,-0.001525,-0.038787,0.930912
2,-0.000000,-0.000000,0.930912
3,0.001525,0.038787,0.930912
4,0.003051,0.077573,0.930912
0,-0.038264,-0.049316,0.955046
1,-0.019132,-0.024658,0.955046
2,0.000000,0.000000,0.955046
3,0.019132,0.024658,0.955046
4,0.038264,0.049316,0.955046
0,0.055121,0.050620,0.935708
1,0.027561,0.025310,0.935708
2,-0.000000,-0.000000,0.935708
3,-0.027561,-0.025310,0.935708
4,-0.055121,-0.050620,0.935708
0,-0.031443,0.018722,0.984464
1,-0.015722,0.009361,0.984464
2,0.000000,0.000000,0.984464
3,0.015722,-0.009361,0.984464
4,0.031443,-0.018722,0.984464
0,0.089645,0.011018,0.907173
1,0.044823,0.005509,0.907173
2,-0.000000,-0.000000,0.907173
3,-0.044823,-0.005509,0.907173
4,-0.089645,-0.011018,0.907173
0,-0.022153,0.050528,0.964801
1,-0.011076,0.025264,0.964801
2,-0.000000,-0.000000,0.964801
3,0.011076,-0.025264,0.964801
4,0.022153,-0.050528,0.964801
0,-0.061968,0.057028,0.918991
1,-0.030984,0.028514,0.918991
2,0.000000,0.000000,0.918991
3,0.030984,-0.028514,0.918991
4,0.061968,-0.057028,0.918991
0,-0.033935,0.058170,0.947766
1,-0.016967,0.029085,0.947766
2,0.000000,0.000000,0.947766
3,0.016967,-0.029085,0.947766
4,0.033935,-0.058170,0.947766
0,0.007293,0.078656,0.928521
1,0.003647,0.039328,0.928521
2,0.000000,0.000000,0.928521
3,-0.003647,-0.039328,0.928521
4,-0.007293,-0.078656,0.928521
0,0.056718,0.065586,0.914253
1,0.028359,0.032793,0.914253
2,0.000000,-0.000000,0.914253
3,-0.028359,-0.032793,0.914253
4,-0.056718,-0.065586,0.914253
0,-0.001476,0.012850,0.998061
1,-0.000738,0.006425,0.998061
2,-0.000000,0.000000,0.998061
3,0.000738,-0.006425,0.998061
4,0.001476,-0.012850,0.998061
0,0.014228,0.087382,0.910707
1,0.007114,0.043691,0.910707
2,0.000000,0.000000,0.910707
3,-0.007114,-0.043691,0.910707
4,-0.014228,-0.087382,0.910707
0,-0.047795,0.003706,0.973381
1,-0.023897,0.001853,0.973381
2,0.000000,-0.000000,0.973381
3,0.023897,-0.001853,0.973381
4,0.047795,-0.003706,0.973381
0,-0.059649,-0.036014,0.944138
1,-0.029824,-0.018007,0.944138
2,-0.000000,-0.000000,0.944138
3,0.029824,0.018007,0.944138
4,0.059649,0.036014,0.944138
0,-0.002074,0.045614,0.975839
1,-0.001037,0.022807,0.975839
2,-0.000000,0.000000,0.975839
3,0.001037,-0.022807,0.975839
4,0.002074,-0.045614,0.975839
0,0.055378,-0.076398,0.898961
1,0.027689,-0.038199,0.898961
2,0.000000,-0.000000,0.898961
3,-0.027689,0.038199,0.898961
4,-0.055378,0.076398,0.898961
0,0.067796,0.006755,0.946556
1,0.033898,0.003378,0.946556
2,0.000000,0.000000,0.946556
3,-0.033898,-0.003378,0.946556
4,-0.067796,-0.006755,0.946556
0,0.049255,-0.009223,0.970925
1,0.024628,-0.004612,0.970925
2,-0.000000,0.000000,0.970925
3,-0.024628,0.004612,0.970925
4,-0.049255,0.009223,0.970925
0,-0.040293,0.005938,0.980764
1,-0.020147,0.002969,0.980764
2,0.000000,-0.000000,0.980764
3,0.020147,-0.002969,0.980764
4,0.040293,-0.005938,0.980764
0,0.038985,0.083411,0.903646
1,0.019492,0.041706,0.903646
2,0.000000,0.000000,0.903646
3,-0.019492,-0.041706,0.903646
4,-0.038985,-0.083411,0.903646
0,0.055298,0.017480,0.961137
1,0.027649,0.008740,0.961137
2,0.000000,0.000000,0.961137
3,-0.027649,-0.008740,0.961137
4,-0.055298,-0.017480,0.961137
0,-0.051930,-0.063843,0.922557
1,-0.025965,-0.031922,0.922557
2,0.000000,0.000000,0.922557
3,0.025965,0.031922,0.922557
4,0.051930,0.063843,0.922557
0,-0.039124,0.014423,0.979840
1,-0.019562,0.007211,0.979840
2,0.000000,0.000000,0.979840
3,0.019562,-0.007211,0.979840
4,0.039124,-0.014423,0.979840
0,-0.008749,0.028458,0.989714
1,-0.004375,0.014229,0.989714
2,-0.000000,-0.000000,0.989714
3,0.004375,-0.014229,0.989714
4,0.008749,-0.028458,0.989714
0,-0.017983,-0.047620,0.970006
1,-0.008992,-0.023810,0.970006
2,-0.000000,-0.000000,0.970006
3,0.008992,0.023810,0.970006
4,0.017983,0.047620,0.970006
0,-0.019905,-0.008004,0.994661
1,-0.009953,-0.004002,0.994661
2,0.000000,0.000000,0.994661
3,0.009953,0.004002,0.994661
4,0.019905,0.008004,0.994661
0,-0.007788,0.084959,0.916916
1,-0.003894,0.042480,0.916916
2,0.000000,0.000000,0.916916
3,0.003894,-0.042480,0.916916
4,0.007788,-0.084959,0.916916
0,0.004986,-0.094649,0.898083
1,0.002493,-0.047325,0.898083
2,-0.000000,0.000000,0.898083
3,-0.002493,0.047325,0.898083
4,-0.004986,0.094649,0.898083
0,-0.048777,0.056523,0.936009
1,-0.024389,0.028262,0.936009
2,0.000000,0.000000,0.936009
3,0.024389,-0.028262,0.936009
4,0.048777,-0.056523,0.936009
0,0.034848,-0.009909,0.984773
1,0.017424,-0.004955,0.984773
2,-0.000000,-0.000000,0.984773
3,-0.017424,0.004955,0.984773
4,-0.034848,0.009909,0.984773
0,-0.048503,-0.076016,0.907468
1,-0.024251,-0.038008,0.907468
2,-0.000000,-0.000000,0.907468
3,0.024251,0.038008,0.907468
4,0.048503,0.076016,0.907468
0,0.015363,0.003343,0.997134
1,0.007682,0.001671,0.997134
2,0.000000,0.000000,0.997134
3,-0.007682,-0.001671,0.997134
4,-0.015363,-0.003343,0.997134
0,-0.093178,0.009383,0.900423
1,-0.046589,0.004691,0.900423
2,0.000000,0.000000,0.900423
3,0.046589,-0.004691,0.900423
4,0.093178,-0.009383,0.900423
0,-0.012037,0.051568,0.967555
1,-0.006018,0.025784,0.967555
2,-0.000000,0.000000,0.967555
3,0.006018,-0.025784,0.967555
4,0.012037,-0.051568,0.967555
0,0.048369,-0.029845,0.962662
1,0.024184,-0.014923,0.962662
2,0.000000,-0.000000,0.962662
3,-0.024184,0.014923,0.962662
4,-0.048369,0.029845,0.962662
0,-0.011793,-0.001261,0.998370
1,-0.005896,-0.000630,0.998370
2,0.000000,0.000000,0.998370
3,0.005896,0.000630,0.998370
4,0.011793,0.001261,0.998370
0,-0.065232,-0.031611,0.939616
1,-0.032616,-0.015806,0.939616
2,0.000000,0.000000,0.939616
3,0.032616,0.015806,0.939616
4,0.065232,0.031611,0.939616
0,0.029467,0.059446,0.949280
1,0.014734,0.029723,0.949280
2,0.000000,0.000000,0.949280
3,-0.014734,-0.029723,0.949280
4,-0.029467,-0.059446,0.949280
0,-0.028205,0.043612,0.968780
1,-0.014103,0.021806,0.968780
2,0.000000,0.000000,0.968780
3,0.014103,-0.021806,0.968780
4,0.028205,-0.043612,0.968780
0,0.071514,-0.031504,0.930015
1,0.035757,-0.015752,0.930015
2,0.000000,0.000000,0.930015
3,-0.035757,0.015752,0.930015
4,-0.071514,0.031504,0.930015
0,0.001106,0.023782,0.993424
1,0.000553,0.011891,0.993424
2,-0.000000,-0.000000,0.993424
3,-0.000553,-0.011891,0.993424
4,-0.001106,-0.023782,0.993424
0,-0.067474,0.044499,0.925237
1,-0.033737,0.022249,0.925237
2,0.000000,-0.000000,0.925237
3,0.033737,-0.022249,0.925237
4,0.067474,-0.044499,0.925237
0,0.050030,0.079836,0.899253
1,0.025015,0.039918,0.899253
2,0.000000,0.000000,0.899253
3,-0.025015,-0.039918,0.899253
4,-0.050030,-0.079836,0.899253
0,0.085372,-0.027130,0.908644
1,0.042686,-0.013565,0.908644
2,0.000000,0.000000,0.908644
3,-0.042686,0.013565,0.908644
4,-0.085372,0.027130,0.908644
0,0.055149,0.057257,0.927624
1,0.027575,0.028629,0.927624
2,-0.000000,0.000000,0.927624
3,-0.027575,-0.028629,0.927624
4,-0.055149,-0.057257,0.927624
0,-0.024825,0.012791,0.990950
1,-0.012413,0.006395,0.990950
2,-0.000000,0.000000,0.990950
3,0.012413,-0.006395,0.990950
4,0.024825,-0.012791,0.990950
0,-0.003902,-0.083010,0.921070
1,-0.001951,-0.041505,0.921070
2,0.000000,-0.000000,0.921070
3,0.001951,0.041505,0.921070
4,0.003902,0.083010,0.921070
0,-0.033990,0.048387,0.959613
1,-0.016995,0.024193,0.959613
2,-0.000000,-0.000000,0.959613
3,0.016995,-0.024193,0.959613
4,0.033990,-0.048387,0.959613
0,-0.059688,-0.049909,0.930614
1,-0.029844,-0.024955,0.930614
2,0.000000,0.000000,0.930614
3,0.029844,0.024955,0.930614
4,0.059688,0.049909,0.930614
0,0.013365,0.061189,0.954742
1,0.006682,0.030595,0.954742
2,0.000000,-0.000000,0.954742
3,-0.006682,-0.030595,0.954742
4,-0.013365,-0.061189,0.954742
0,-0.034410,0.032157,0.974302
1,-0.017205,0.016079,0.974302
2,0.000000,0.000000,0.974302
3,0.017205,-0.016079,0.974302
4,0.034410,-0.032157,0.974302
0,0.073937,-0.012676,0.935409
1,0.036969,-0.006338,0.935409
2,-0.000000,0.000000,0.935409
3,-0.036969,0.006338,0.935409
4,-0.073937,0.012676,0.935409
0,0.063652,-0.064286,0.906878
1,0.031826,-0.032143,0.906878
2,0.000000,0.000000,0.906878
3,-0.031826,0.032143,0.906878
4,-0.063652,0.064286,0.906878
0,-0.068510,0.009027,0.945045
1,-0.034255,0.004513,0.945045
2,0.000000,0.000000,0.945045
3,0.034255,-0.004513,0.945045
4,0.068510,-0.009027,0.945045
0,0.028768,0.034315,0.976762
1,0.014384,0.017157,0.976762
2,0.000000,-0.000000,0.976762
3,-0.014384,-0.017157,0.976762
4,-0.028768,-0.034315,0.976762
0,-0.010864,-0.093303,0.899837
1,-0.005432,-0.046652,0.899837
2,0.000000,-0.000000,0.899837
3,0.005432,0.046652,0.899837
4,0.010864,0.093303,0.899837
0,0.026979,-0.020614,0.986625
1,0.013489,-0.010307,0.986625
2,-0.000000,-0.000000,0.986625
3,-0.013489,0.010307,0.986625
4,-0.026979,0.020614,0.986625
0,-0.025110,-0.075074,0.928222
1,-0.012555,-0.037537,0.928222
2,0.000000,-0.000000,0.928222
3,0.012555,0.037537,0.928222
4,0.025110,0.075074,0.928222
0,-0.027094,0.029067,0.981688
1,-0.013547,0.014533,0.981688
2,-0.000000,0.000000,0.981688
3,0.013547,-0.014533,0.981688
4,0.027094,-0.029067,0.981688
0,-0.073539,0.040055,0.919883
1,-0.036770,0.020027,0.919883
2,0.000000,0.000000,0.919883
3,0.036770,-0.020027,0.919883
4,0.073539,-0.040055,0.919883
0,0.059254,0.009599,0.958394
1,0.029627,0.004799,0.958394
2,-0.000000,0.000000,0.958394
3,-0.029627,-0.004799,0.958394
4,-0.059254,-0.009599,0.958394
0,-0.021369,-0.040682,0.975532
1,-0.010684,-0.020341,0.975532
2,-0.000000,-0.000000,0.975532
3,0.010684,0.020341,0.975532
4,0.021369,0.040682,0.975532
0,0.065015,0.035971,0.936610
1,0.032507,0.017986,0.936610
2,-0.000000,-0.000000,0.936610
3,-0.032507,-0.017986,0.936610
4,-0.065015,-0.035971,0.936610
0,0.002030,0.065102,0.951099
1,0.001015,0.032551,0.951099
2,0.000000,-0.000000,0.951099
3,-0.001015,-0.032551,0.951099
4,-0.002030,-0.065102,0.951099
0,0.041044,0.000932,0.980456
1,0.020522,0.000466,0.980456
2,-0.000000,-0.000000,0.980456
3,-0.020522,-0.000466,0.980456
4,-0.041044,-0.000932,0.980456
0,0.071969,-0.057657,0.903354
1,0.035985,-0.028828,0.903354
2,-0.000000,-0.000000,0.903354
3,-0.035985,0.028828,0.903354
4,-0.071969,0.057657,0.903354
0,0.015800,-0.056040,0.960831
1,0.007900,-0.028020,0.960831
2,0.000000,0.000000,0.960831
3,-0.007900,0.028020,0.960831
4,-0.015800,0.056040,0.960831
0,0.024917,0.078603,0.922261
1,0.012458,0.039302,0.922261
2,0.000000,0.000000,0.922261
3,-0.012458,-0.039302,0.922261
4,-0.024917,-0.078603,0.922261
0,0.066172,0.049604,0.921813
1,0.033086,0.024802,0.921813
2,-0.000000,-0.000000,0.921813
3,-0.033086,-0.024802,0.921813
4,-0.066172,-0.049604,0.921813
0,-0.004425,0.041302,0.979994
1,-0.002213,0.020651,0.979994
2,-0.000000,-0.000000,0.979994
3,0.002213,-0.020651,0.979994
4,0.004425,-0.041302,0.979994
0,-0.069883,0.015843,0.940974
1,-0.034941,0.007922,0.940974
2,-0.000000,0.000000,0.940974
3,0.034941,-0.007922,0.940974
4,0.069883,-0.015843,0.940974
0,0.002006,-0.029480,0.989869
1,0.001003,-0.014740,0.989869
2,-0.000000,0.000000,0.989869
3,-0.001003,0.014740,0.989869
4,-0.002006,0.029480,0.989869
0,-0.037081,0.064697,0.936160
1,-0.018541,0.032349,0.936160
2,-0.000000,-0.000000,0.936160
3,0.018541,-0.032349,0.936160
4,0.037081,-0.064697,0.936160
0,-0.029084,-0.062150,0.945801
1,-0.014542,-0.031075,0.945801
2,0.000000,-0.000000,0.945801
3,0.014542,0.031075,0.945801
4,0.029084,0.062150,0.945801
0,0.088081,0.031601,0.900568
1,0.044041,0.015801,0.900568
2,-0.000000,-0.000000,0.900568
3,-0.044041,-0.015801,0.900568
4,-0.088081,-0.031601,0.900568
0,-0.035933,0.078659,0.914696
1,-0.017966,0.039330,0.914696
2,-0.000000,-0.000000,0.914696
3,0.017966,-0.039330,0.914696
4,0.035933,-0.078659,0.914696
0,0.009282,0.047734,0.972614
1,0.004641,0.023867,0.972614
2,0.000000,-0.000000,0.972614
3,-0.004641,-0.023867,0.972614
4,-0.009282,-0.047734,0.972614
0,-0.010671,0.069337,0.943384
1,-0.005336,0.034669,0.943384
2,0.000000,0.000000,0.943384
3,0.005336,-0.034669,0.943384
4,0.010671,-0.069337,0.943384
0,-0.055832,0.009985,0.962815
1,-0.027916,0.004993,0.962815
2,0.000000,-0.000000,0.962815
3,0.027916,-0.004993,0.962815
4,0.055832,-0.009985,0.962815
0,0.009253,-0.080874,0.924194
1,0.004626,-0.040437,0.924194
2,-0.000000,-0.000000,0.924194
3,-0.004626,0.040437,0.924194
4,-0.009253,0.080874,0.924194
0,0.076009,-0.034182,0.920625
1,0.038005,-0.017091,0.920625
2,-0.000000,-0.000000,0.920625
3,-0.038005,0.017091,0.920625
4,-0.076009,0.034182,0.920625
0,-0.078026,-0.002332,0.930164
1,-0.039013,-0.001166,0.930164
2,-0.000000,-0.000000,0.930164
3,0.039013,0.001166,0.930164
4,0.078026,0.002332,0.930164
0,-0.044224,-0.017389,0.973842
1,-0.022112,-0.008695,0.973842
2,0.000000,0.000000,0.973842
3,0.022112,0.008695,0.973842
4,0.044224,0.017389,0.973842
0,0.046484,-0.059216,0.934958
1,0.023242,-0.029608,0.934958
2,-0.000000,0.000000,0.934958
3,-0.023242,0.029608,0.934958
4,-0.046484,0.059216,0.934958
0,0.019174,0.032220,0.983692
1,0.009587,0.016110,0.983692
2,-0.000000,0.000000,0.983692
3,-0.009587,-0.016110,0.983692
4,-0.019174,-0.032220,0.983692
0,0.009915,0.080133,0.925387
1,0.004957,0.040067,0.925387
2,0.000000,0.000000,0.925387
3,-0.004957,-0.040067,0.925387
4,-0.009915,-0.080133,0.925387
0,0.008605,-0.033447,0.986161
1,0.004303,-0.016723,0.986161
2,0.000000,0.000000,0.986161
3,-0.004303,0.016723,0.986161
4,-0.008605,0.033447,0.986161
0,-0.042535,0.032986,0.966484
1,-0.021268,0.016493,0.966484
2,-0.000000,-0.000000,0.966484
3,0.021268,-0.016493,0.966484
4,0.042535,-0.032986,0.966484
0,0.079173,-0.006176,0.927775
1,0.039587,-0.003088,0.927775
2,0.000000,0.000000,0.927775
3,-0.039587,0.003088,0.927775
4,-0.079173,0.006176,0.927775
0,-0.032732,-0.064160,0.940371
1,-0.016366,-0.032080,0.940371
2,-0.000000,-0.000000,0.940371
3,0.016366,0.032080,0.940371
4,0.032732,0.064160,0.940371
0,0.032608,0.070548,0.930763
1,0.016304,0.035274,0.930763
2,-0.000000,-0.000000,0.930763
3,-0.016304,-0.035274,0.930763
4,-0.032608,-0.070548,0.930763
0,-0.011352,0.019271,0.994197
1,-0.005676,0.009635,0.994197
2,0.000000,-0.000000,0.994197
3,0.005676,-0.009635,0.994197
4,0.011352,-0.019271,0.994197
0,0.083067,0.020458,0.916471
1,0.041534,0.010229,0.916471
2,-0.000000,-0.000000,0.916471
3,-0.041534,-0.010229,0.916471
4,-0.083067,-0.020458,0.916471
0,0.056119,-0.027571,0.954895
1,0.028059,-0.013785,0.954895
2,0.000000,0.000000,0.954895
3,-0.028059,0.013785,0.954895
4,-0.056119,0.027571,0.954895
0,0.005381,-0.067229,0.947615
1,0.002690,-0.033614,0.947615
2,-0.000000,0.000000,0.947615
3,-0.002690,0.033614,0.947615
4,-0.005381,0.067229,0.947615
0,0.048059,0.023116,0.967096
1,0.024030,0.011558,0.967096
2,-0.000000,0.000000,0.967096
3,-0.024030,-0.011558,0.967096
4,-0.048059,-0.023116,0.967096
0,-0.086011,-0.011572,0.914104
1,-0.043005,-0.005786,0.914104
2,0.000000,-0.000000,0.914104
3,0.043005,0.005786,0.914104
4,0.086011,0.011572,0.914104
0,-0.022416,-0.052609,0.962205
1,-0.011208,-0.026305,0.962205
2,0.000000,-0.000000,0.962205
3,0.011208,0.026305,0.962205
4,0.022416,0.052609,0.962205
0,-0.011475,-0.006995,0.997907
1,-0.005738,-0.003498,0.997907
2,-0.000000,-0.000000,0.997907
3,0.005738,0.003498,0.997907
4,0.011475,0.006995,0.997907
0,-0.003311,0.066567,0.948826
1,-0.001656,0.033284,0.948826
2,-0.000000,-0.000000,0.948826
3,0.001656,-0.033284,0.948826
4,0.003311,-0.066567,0.948826
0,-0.049971,-0.038972,0.953679
1,-0.024986,-0.019486,0.953679
2,-0.000000,0.000000,0.953679
3,0.024986,0.019486,0.953679
4,0.049971,0.038972,0.953679
0,-0.046422,0.071114,0.917656
1,-0.023211,0.035557,0.917656
2,-0.000000,-0.000000,0.917656
3,0.023211,-0.035557,0.917656
4,0.046422,-0.071114,0.917656
0,-0.029565,-0.034989,0.975685
1,-0.014783,-0.017494,0.975685
2,0.000000,-0.000000,0.975685
3,0.014783,0.017494,0.975685
4,0.029565,0.034989,0.975685
0,0.021720,0.027825,0.985544
1,0.010860,0.013913,0.985544
2,-0.000000,-0.000000,0.985544
3,-0.010860,-0.013913,0.985544
4,-0.021720,-0.027825,0.985544
0,-0.022715,-0.060935,0.951250
1,-0.011358,-0.030467,0.951250
2,-0.000000,0.000000,0.951250
3,0.011358,0.030467,0.951250
4,0.022715,0.060935,0.951250
0,-0.071346,-0.029041,0.931961
1,-0.035673,-0.014520,0.931961
2,0.000000,0.000000,0.931961
3,0.035673,0.014520,0.931961
4,0.071346,0.029041,0.931961
0,0.025631,-0.031862,0.980610
1,0.012816,-0.015931,0.980610
2,-0.000000,0.000000,0.980610
3,-0.012816,0.015931,0.980610
4,-0.025631,0.031862,0.980610
0,0.000764,0.006845,0.999451
1,0.000382,0.003423,0.999451
2,-0.000000,0.000000,0.999451
3,-0.000382,-0.003423,0.999451
4,-0.000764,-0.006845,0.999451
0,-0.057847,-0.010509,0.960069
1,-0.028923,-0.005254,0.960069
2,0.000000,-0.000000,0.960069
3,0.028923,0.005254,0.960069
4,0.057847,0.010509,0.960069
0,0.021565,-0.002927,0.994506
1,0.010782,-0.001463,0.994506
2,-0.000000,0.000000,0.994506
3,-0.010782,0.001463,0.994506
4,-0.021565,0.002927,0.994506
0,0.034125,0.012704,0.984618
1,0.017062,0.006352,0.984618
2,0.000000,-0.000000,0.984618
3,-0.017062,-0.006352,0.984618
4,-0.034125,-0.012704,0.984618
0,0.085027,-0.030244,0.907318
1,0.042514,-0.015122,0.907318
2,0.000000,0.000000,0.907318
3,-0.042514,0.015122,0.907318
4,-0.085027,0.030244,0.907318
0,-0.014088,0.007877,0.996980
1,-0.007044,0.003938,0.996980
2,0.000000,0.000000,0.996980
3,0.007044,-0.003938,0.996980
4,0.014088,-0.007877,0.996980
0,0.036638,-0.086262,0.900277
1,0.018319,-0.043131,0.900277
2,-0.000000,0.000000,0.900277
3,-0.018319,0.043131,0.900277
4,-0.036638,0.086262,0.900277
0,-0.072861,-0.008103,0.938264
1,-0.036430,-0.004051,0.938264
2,0.000000,-0.000000,0.938264
3,0.036430,0.004051,0.938264
4,0.072861,0.008103,0.938264
0,-0.016509,-0.028987,0.987088
1,-0.008255,-0.014494,0.987088
2,0.000000,0.000000,0.987088
3,0.008255,0.014494,0.987088
4,0.016509,0.028987,0.987088
0,0.052234,-0.059146,0.928670
1,0.026117,-0.029573,0.928670
2,-0.000000,0.000000,0.928670
3,-0.026117,0.029573,0.928670
4,-0.052234,0.059146,0.928670
0,0.004964,0.075999,0.933459
1,0.002482,0.038000,0.933459
2,0.000000,0.000000,0.933459
3,-0.002482,-0.038000,0.933459
4,-0.004964,-0.075999,0.933459
0,-0.035539,0.024405,0.978454
1,-0.017769,0.012202,0.978454
2,-0.000000,0.000000,0.978454
3,0.017769,-0.012202,0.978454
4,0.035539,-0.024405,0.978454
0,-0.002304,0.031638,0.988324
1,-0.001152,0.015819,0.988324
2,-0.000000,-0.000000,0.988324
3,0.001152,-0.015819,0.988324
4,0.002304,-0.031638,0.988324
0,0.053847,-0.070180,0.910854
1,0.026923,-0.035090,0.910854
2,0.000000,0.000000,0.910854
3,-0.026923,0.035090,0.910854
4,-0.053847,0.070180,0.910854
0,-0.064267,0.016889,0.949129
1,-0.032134,0.008445,0.949129
2,0.000000,-0.000000,0.949129
3,0.032134,-0.008445,0.949129
4,0.064267,-0.016889,0.949129
0,-0.032525,0.061512,0.944291
1,-0.016263,0.030756,0.944291
2,0.000000,-0.000000,0.944291
3,0.016263,-0.030756,0.944291
4,0.032525,-0.061512,0.944291
0,-0.029996,-0.075143,0.925089
1,-0.014998,-0.037572,0.925089
2,0.000000,-0.000000,0.925089
3,0.014998,0.037572,0.925089
4,0.029996,0.075143,0.925089
0,-0.075152,0.044315,0.913216
1,-0.037576,0.022158,0.913216
2,-0.000000,0.000000,0.913216
3,0.037576,-0.022158,0.913216
4,0.075152,-0.044315,0.913216
0,-0.037956,-0.032514,0.971079
1,-0.018978,-0.016257,0.971079
2,0.000000,-0.000000,0.971079
3,0.018978,0.016257,0.971079
4,0.037956,0.032514,0.971079
0,0.033155,0.076288,0.920923
1,0.016577,0.038144,0.920923
2,-0.000000,0.000000,0.920923
3,-0.016577,-0.038144,0.920923
4,-0.033155,-0.076288,0.920923
0,0.041333,0.009844,0.979070
1,0.020666,0.004922,0.979070
2,-0.000000,-0.000000,0.979070
3,-0.020666,-0.004922,0.979070
4,-0.041333,-0.009844,0.979070
0,-0.049497,-0.052579,0.940069
1,-0.024748,-0.026290,0.940069
2,-0.000000,0.000000,0.940069
3,0.024748,0.026290,0.940069
4,0.049497,0.052579,0.940069
0,0.014417,-0.027298,0.988941
1,0.007209,-0.013649,0.988941
2,0.000000,0.000000,0.988941
3,-0.007209,0.013649,0.988941
4,-0.014417,0.027298,0.988941
0,-0.086485,-0.017084,0.911447
1,-0.043242,-0.008542,0.911447
2,-0.000000,-0.000000,0.911447
3,0.043242,0.008542,0.911447
4,0.086485,0.017084,0.911447
0,-0.062734,0.000742,0.954590
1,-0.031367,0.000371,0.954590
2,-0.000000,-0.000000,0.954590
3,0.031367,-0.000371,0.954590
4,0.062734,-0.000742,0.954590
0,-0.015820,-0.044511,0.974148
1,-0.007910,-0.022255,0.974148
2,-0.000000,0.000000,0.974148
3,0.007910,0.022255,0.974148
4,0.015820,0.044511,0.974148
0,-0.053829,0.059962,0.925686
1,-0.026914,0.029981,0.925686
2,-0.000000,0.000000,0.925686
3,0.026914,-0.029981,0.925686
4,0.053829,-0.059962,0.925686
0,0.010011,0.060190,0.957024
1,0.005005,0.030095,0.957024
2,-0.000000,0.000000,0.957024
3,-0.005005,-0.030095,0.957024
4,-0.010011,-0.060190,0.957024
0,-0.044570,-0.005649,0.976608
1,-0.022285,-0.002825,0.976608
2,0.000000,-0.000000,0.976608
3,0.022285,0.002825,0.976608
4,0.044570,0.005649,0.976608
0,0.072789,0.047540,0.913808
1,0.036395,0.023770,0.913808
2,-0.000000,-0.000000,0.913808
3,-0.036395,-0.023770,0.913808
4,-0.072789,-0.047540,0.913808
0,0.065891,0.025687,0.942480
1,0.032946,0.012843,0.942480
2,0.000000,-0.000000,0.942480
3,-0.032946,-0.012843,0.942480
4,-0.065891,-0.025687,0.942480
0,-0.022563,-0.080725,0.919733
1,-0.011282,-0.040363,0.919733
2,0.000000,0.000000,0.919733
3,0.011282,0.040363,0.919733
4,0.022563,0.080725,0.919733
0,-0.072789,-0.058584,0.900862
1,-0.036395,-0.029292,0.900862
2,-0.000000,-0.000000,0.900862
3,0.036395,0.029292,0.900862
4,0.072789,0.058584,0.900862
0,-0.032498,-0.001858,0.987705
1,-0.016249,-0.000929,0.987705
2,-0.000000,0.000000,0.987705
3,0.016249,0.000929,0.987705
4,0.032498,0.001858,0.987705
0,-0.030834,-0.059313,0.948524
1,-0.015417,-0.029656,0.948524
2,0.000000,-0.000000,0.948524
3,0.015417,0.029656,0.948524
4,0.030834,0.059313,0.948524
0,0.017370,-0.018212,0.992651
1,0.008685,-0.009106,0.992651
2,-0.000000,-0.000000,0.992651
3,-0.008685,0.009106,0.992651
4,-0.017370,0.018212,0.992651
0,-0.027048,0.040080,0.972921
1,-0.013524,0.020040,0.972921
2,0.000000,-0.000000,0.972921
3,0.013524,-0.020040,0.972921
4,0.027048,-0.040080,0.972921
0,0.001037,0.038531,0.982768
1,0.000519,0.019265,0.982768
2,-0.000000,-0.000000,0.982768
3,-0.000519,-0.019265,0.982768
4,-0.001037,-0.038531,0.982768
0,-0.033711,-0.088357,0.898523
1,-0.016856,-0.044178,0.898523
2,0.000000,-0.000000,0.898523
3,0.016856,0.044178,0.898523
4,0.033711,0.088357,0.898523
0,-0.058979,0.045339,0.936460
