x,y,z,dx,dy,dz,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
0.0359537984104,-0.0483276566754,4.03,-0.0701559129812,0.0958577595234,0.992919653251,0.472347267126,0.190495816275,0.294960958299,0.351074123936,0.38319467746,0.392145016071,0.351041161719,0.014102495801,2.84434421723e-05,4.12285754195e-07,1.68123531105e-08,2.96321760659e-10,6.08623788452e-12,1.97496980868e-13,3.24913792677e-15,1.46586793311e-16,2.82106495676e-18,1.32840064094e-19,1.90697313861e-21,4.57991424883e-24,1.33952946777e-26,9.88999103682e-30,1.46125473979e-32,6.49443598671e-35,7.60538578913e-38
0.0573100972951,-0.0619013011901,4.03,-0.11746645009,0.129636745507,0.984579071135,0.329005003034,0.0812007089673,0.143958698263,0.160110627178,0.0274199172784,0.000474336340794,5.85756521187e-07,3.19416883226e-11,4.28860908096e-16,1.30979344435e-22,3.17432893929e-30,1.69230848309e-36,2.96488317687e-43,6.20847029279e-49,3.5600476328e-54,4.15895471903e-59,3.27865739068e-64,4.73135138747e-69,3.57194957303e-73,6.54902916964e-77,2.27387910874e-80,1.30875954525e-83,1.13736501958e-86,5.70174605939e-90,5.5879085396e-93
0.00248120851337,0.0154309395948,4.03,-0.00371510823002,-0.0334067858354,0.999434932665,0.739148325164,0.513861022821,0.614738711107,0.662466987625,0.691162068183,0.707025914661,0.712544668784,0.708563923891,0.692014478267,0.547234660817,0.0309680731592,0.00631510623423,0.000918354602425,0.000136156490971,3.26087130187e-05,3.00430672468e-06,2.10933757984e-07,3.98097801361e-09,8.30160425877e-11,3.20517248341e-12,1.40375308857e-13,2.99654056207e-15,3.88578222988e-17,5.16215310663e-19,9.01067568624e-21
0.0206675080775,-0.0189752318809,4.03,-0.0456080417206,0.037863348304,0.998241590691,0.672381642937,0.417694021803,0.529402462984,0.585309636376,0.620606460647,0.641863919646,0.652119252397,0.653449868897,0.646929588923,0.632660880341,0.607574968942,0.274903407766,0.067419484705,0.00379473787419,2.005030936e-05,5.01246630884e-07,3.1431411929e-08,4.70398061809e-10,9.11283255274e-12,1.03648530231e-13,2.80402210363e-16,4.71477972796e-18,1.75929983318e-20,3.79906980477e-23,1.17172188142e-25
-0.0212076077499,-0.0518035860152,4.03,0.042529335973,0.104920271619,0.993570828973,0.544595773407,0.262579808619,0.377047299848,0.439129520197,0.479605128125,0.504167132125,0.515710504836,0.516608736655,0.508477594523,0.492478524928,0.469193508255,0.43787155795,0.38767528976,0.0309230973619,0.00116042296778,5.53543797448e-07,1.41481196182e-11,4.47177053305e-17,7.09948092592e-22,1.86651577463e-27,3.09743364119e-32,9.55931775198e-38,3.72075956003e-43,1.90150375646e-47,3.5045557933e-51
0.0404619293904,0.0154284782655,4.03,-0.080769542316,-0.0259203073748,0.996395713911,0.446822737743,0.163132479983,0.249468560412,0.276896588149,0.141873069644,0.00313852830238,2.61466668012e-05,3.42263319224e-09,8.17012384671e-12,2.11693171887e-14,9.03264921434e-19,7.75596296915e-23,4.68191536998e-26,3.35563800461e-29,2.60312367943e-32,8.06945593894e-35,4.7127606052e-37,4.29335576377e-39,5.29666007786e-41,2.76874932778e-43,3.49186070422e-45,6.11942680465e-47,6.25990441791e-49,3.0242263152e-51,3.91254192272e-53
-0.0500983967065,0.0723998806782,4.03,0.0984916387609,-0.142270377437,0.984915497288,0.298012323574,0.0643841961523,0.116111968984,0.0312437269178,0.00358392669917,0.000138368229233,2.3448179813e-06,3.85012438386e-11,4.76438306961e-17,1.25293065863e-22,3.09118500357e-27,1.28106384508e-32,4.69064618387e-39,1.03137864735e-45,4.42264379239e-52,9.1584474812e-58,2.42028020257e-63,1.89997863731e-68,1.45257356257e-73,1.38720793114e-78,7.38486796466e-83,3.19075801415e-87,1.62565498152e-91,1.08967431494e-95,1.78805690767e-99
-0.0164200885341,0.0111334499024,4.03,0.035818712476,-0.0249353157968,0.99904717099,0.683332676368,0.43239987551,0.542039510418,0.595796290239,0.62889533272,0.647931568574,0.655949479202,0.655018454541,0.646213609213,0.629687882966,0.602905389458,0.318399976032,0.0924944687345,0.00276026249973,1.4566654012e-05,3.70472976826e-07,5.15632012197e-10,1.88724337612e-13,1.91742714498e-16,8.13647169282e-19,3.80853172009e-21,1.11205517657e-23,4.07141789682e-26,3.81746249481e-28,2.11389228767e-30
-0.0547474658258,0.0651165255558,4.03,0.114228608586,-0.134323209566,0.984331803993,0.303238232989,0.065990443342,0.116848998795,0.0749327291696,0.000499759784049,3.28739407153e-06,6.32293743771e-10,2.46737907814e-14,1.19184772654e-18,2.55944442546e-24,3.85985302543e-32,5.80079512048e-39,5.78755853609e-45,5.17045907999e-51,3.78313076789e-56,4.58876936071e-61,5.93448588722e-66,6.63687144355e-71,4.46673067683e-75,2.53042548471e-79,1.44722684121e-83,2.99528356378e-87,1.16371757897e-90,7.23538690474e-94,6.59358312688e-97
0.0211728978427,-0.0336679381095,4.03,-0.0443731109527,0.0632002016879,0.997013922436,0.147328408392,0.0119770101045,0.0275558744689,0.015250296794,4.49491562937e-07,8.56467771044e-14,1.27494773986e-25,2.93853732755e-38,4.39355000783e-49,1.62899182771e-59,1.00674608564e-69,8.20206630048e-78,5.26359424623e-85,2.79655944312e-91,2.5069978549e-97,1.76913345977e-103,8.13148395566e-109,9.5775177384e-114,7.44851248993e-119,1.9154420777e-123,9.4532375939e-128,7.72848388258e-132,9.61650136016e-136,1.69925135228e-139,1.56525910108e-143
